"gene_id","ko_id"
"TRINITY_DN72417_c0_g1_i2.p1","K19893"
"TRINITY_DN4503_c0_g1_i10.p1","K19919"
"TRINITY_DN216427_c0_g1_i1.p1","K19941"
"TRINITY_DN141760_c0_g1_i1.p1","K19942"
"TRINITY_DN35980_c1_g2_i4.p1","K19944"
"TRINITY_DN65628_c0_g2_i1.p1","K19947"
"TRINITY_DN333562_c0_g1_i1.p1","K19951"
"TRINITY_DN268383_c0_g1_i1.p1","K19998"
"TRINITY_DN385456_c0_g1_i1.p1","K20003"
"TRINITY_DN401375_c0_g1_i1.p1","K20027"
"TRINITY_DN46104_c0_g2_i1.p1","K20028"
"TRINITY_DN84755_c0_g2_i2.p1","K20029"
"TRINITY_DN118432_c0_g2_i1.p1","K20031"
"TRINITY_DN72948_c0_g1_i2.p1","K20032"
"TRINITY_DN84733_c0_g1_i9.p1","K20040"
"TRINITY_DN41771_c0_g1_i10.p1","K20045"
"TRINITY_DN275105_c0_g1_i1.p1","K20069"
"TRINITY_DN7686_c0_g3_i1.p1","K20093"
"TRINITY_DN79887_c0_g1_i2.p1","K20096"
"TRINITY_DN145390_c0_g1_i1.p1","K20098"
"TRINITY_DN52538_c1_g1_i3.p1","K20103"
"TRINITY_DN344557_c0_g1_i1.p1","K20115"
"TRINITY_DN60687_c0_g2_i1.p1","K20131"
"TRINITY_DN110268_c1_g2_i1.p1","K20165"
"TRINITY_DN32678_c0_g1_i2.p1","K20179"
"TRINITY_DN392637_c0_g1_i2.p1","K20180"
"TRINITY_DN443765_c0_g1_i1.p1","K20182"
"TRINITY_DN105136_c0_g1_i5.p1","K20183"
"TRINITY_DN18673_c0_g1_i4.p1","K20195"
"TRINITY_DN18455_c0_g2_i1.p1","K20198"
"TRINITY_DN68962_c0_g1_i1.p1","K20222"
"TRINITY_DN153808_c0_g1_i1.p1","K20223"
"TRINITY_DN141228_c0_g1_i1.p1","K20238"
"TRINITY_DN52308_c0_g1_i1.p1","K20242"
"TRINITY_DN21438_c1_g3_i4.p1","K20247"
"TRINITY_DN30320_c0_g2_i8.p1","K20276"
"TRINITY_DN70503_c0_g1_i3.p1","K20278"
"TRINITY_DN201795_c0_g1_i2.p1","K20279"
"TRINITY_DN104813_c0_g1_i1.p1","K20280"
"TRINITY_DN325351_c0_g1_i1.p1","K20285"
"TRINITY_DN20029_c1_g1_i1.p1","K20289"
"TRINITY_DN63643_c1_g1_i1.p1","K20291"
"TRINITY_DN393695_c0_g1_i1.p1","K20292"
"TRINITY_DN277444_c0_g1_i1.p1","K20293"
"TRINITY_DN67874_c0_g1_i1.p1","K20294"
"TRINITY_DN43405_c0_g1_i2.p1","K20295"
"TRINITY_DN91801_c0_g1_i1.p1","K20296"
"TRINITY_DN467452_c0_g1_i1.p1","K20298"
"TRINITY_DN38742_c0_g1_i2.p1","K20300"
"TRINITY_DN385918_c0_g1_i1.p1","K20301"
"TRINITY_DN287512_c0_g1_i1.p1","K20303"
"TRINITY_DN389112_c0_g1_i1.p1","K20304"
"TRINITY_DN80209_c0_g2_i3.p1","K20308"
"TRINITY_DN26705_c0_g2_i1.p1","K20309"
"TRINITY_DN406527_c0_g1_i2.p1","K20318"
"TRINITY_DN11099_c0_g1_i1.p1","K20346"
"TRINITY_DN31918_c0_g1_i1.p1","K20347"
"TRINITY_DN147552_c0_g1_i1.p1","K20352"
"TRINITY_DN211115_c0_g1_i1.p1","K20359"
"TRINITY_DN454631_c0_g1_i1.p1","K20360"
"TRINITY_DN12800_c0_g2_i1.p1","K20362"
"TRINITY_DN57503_c0_g1_i1.p1","K20363"
"TRINITY_DN82025_c0_g2_i2.p1","K20367"
"TRINITY_DN104924_c0_g3_i2.p1","K20369"
"TRINITY_DN140327_c0_g1_i1.p1","K20372"
"TRINITY_DN262942_c0_g1_i1.p1","K20405"
"TRINITY_DN133060_c0_g1_i1.p1","K20407"
"TRINITY_DN385359_c0_g1_i1.p1","K20416"
"TRINITY_DN344939_c0_g1_i1.p1","K20417"
"TRINITY_DN40124_c0_g1_i1.p1","K20471"
"TRINITY_DN7746_c0_g2_i1.p1","K20472"
"TRINITY_DN22524_c0_g2_i3.p1","K20473"
"TRINITY_DN35704_c0_g1_i2.p1","K20493"
"TRINITY_DN32417_c0_g1_i1.p1","K20526"
"TRINITY_DN48588_c0_g3_i1.p1","K20535"
"TRINITY_DN447456_c0_g1_i1.p1","K20607"
"TRINITY_DN141523_c0_g1_i1.p1","K20715"
"TRINITY_DN111186_c0_g1_i3.p1","K20717"
"TRINITY_DN29628_c0_g1_i1.p1","K20726"
"TRINITY_DN22883_c0_g1_i4.p1","K20754"
"TRINITY_DN76692_c0_g1_i1.p1","K20756"
"TRINITY_DN31221_c0_g1_i2.p1","K20781"
"TRINITY_DN83636_c0_g2_i1.p1","K20791"
"TRINITY_DN75782_c0_g2_i4.p1","K20792"
"TRINITY_DN222518_c0_g1_i1.p1","K20793"
"TRINITY_DN42385_c0_g1_i1.p1","K20800"
"TRINITY_DN345137_c0_g1_i1.p1","K20823"
"TRINITY_DN105398_c1_g1_i2.p1","K20824"
"TRINITY_DN452307_c0_g1_i1.p1","K20826"
"TRINITY_DN203154_c0_g1_i2.p1","K20843"
"TRINITY_DN381566_c0_g1_i1.p1","K20862"
"TRINITY_DN71378_c0_g1_i11.p1","K20879"
"TRINITY_DN289880_c0_g1_i1.p1","K20884"
"TRINITY_DN80786_c2_g1_i1.p1","K20888"
"TRINITY_DN74233_c0_g1_i1.p1","K20899"
"TRINITY_DN3233_c0_g1_i3.p1","K20989"
"TRINITY_DN444661_c0_g1_i1.p1","K21000"
"TRINITY_DN170169_c0_g1_i1.p1","K21027"
"TRINITY_DN335574_c0_g1_i1.p1","K21195"
"TRINITY_DN208798_c0_g1_i1.p1","K21196"
"TRINITY_DN16305_c0_g1_i1.p1","K21198"
"TRINITY_DN70144_c0_g1_i2.p1","K21362"
"TRINITY_DN68855_c0_g1_i1.p1","K21396"
"TRINITY_DN132480_c0_g1_i3.p1","K21398"
"TRINITY_DN383003_c0_g1_i1.p1","K21403"
"TRINITY_DN324800_c0_g1_i1.p1","K21421"
"TRINITY_DN69774_c1_g2_i4.p1","K21437"
"TRINITY_DN73291_c0_g1_i1.p1","K21440"
"TRINITY_DN397728_c0_g1_i1.p1","K21456"
"TRINITY_DN68935_c1_g1_i2.p1","K21480"
"TRINITY_DN210217_c0_g1_i1.p1","K21552"
"TRINITY_DN31401_c0_g1_i1.p1","K21568"
"TRINITY_DN465679_c0_g1_i1.p1","K21572"
"TRINITY_DN133493_c1_g1_i1.p1","K21573"
"TRINITY_DN2848_c0_g1_i1.p1","K21682"
"TRINITY_DN76542_c0_g2_i1.p1","K21706"
"TRINITY_DN382528_c0_g1_i1.p1","K21734"
"TRINITY_DN460286_c0_g1_i1.p1","K21735"
"TRINITY_DN11339_c0_g1_i1.p1","K21737"
"TRINITY_DN26904_c0_g1_i1.p1","K21749"
"TRINITY_DN216635_c0_g1_i1.p1","K21766"
"TRINITY_DN91538_c0_g1_i1.p1","K21767"
"TRINITY_DN25906_c0_g1_i1.p1","K21777"
"TRINITY_DN23705_c0_g4_i1.p1","K21804"
"TRINITY_DN72469_c0_g2_i1.p1","K21806"
"TRINITY_DN69650_c0_g1_i1.p1","K21813"
"TRINITY_DN11779_c0_g2_i1.p1","K21814"
"TRINITY_DN263470_c0_g1_i1.p1","K21866"
"TRINITY_DN24829_c3_g1_i1.p1","K21867"
"TRINITY_DN51568_c0_g1_i1.p1","K21883"
"TRINITY_DN388963_c0_g1_i1.p1","K21889"
"TRINITY_DN14364_c1_g1_i1.p1","K21916"
"TRINITY_DN282278_c0_g1_i2.p1","K21919"
"TRINITY_DN73326_c0_g1_i1.p1","K21970"
"TRINITY_DN383637_c0_g1_i1.p1","K21991"
"TRINITY_DN152299_c0_g1_i2.p1","K21993"
"TRINITY_DN360572_c0_g1_i1.p1","K22030"
"TRINITY_DN449779_c0_g1_i1.p1","K22063"
"TRINITY_DN445047_c0_g1_i1.p1","K22066"
"TRINITY_DN40001_c0_g1_i1.p1","K22068"
"TRINITY_DN23219_c0_g1_i1.p1","K22071"
"TRINITY_DN44440_c0_g1_i1.p1","K22072"
"TRINITY_DN8086_c0_g1_i1.p1","K22073"
"TRINITY_DN160611_c0_g1_i1.p1","K22074"
"TRINITY_DN150617_c0_g1_i1.p1","K22077"
"TRINITY_DN91639_c0_g1_i1.p1","K22078"
"TRINITY_DN91514_c0_g2_i3.p1","K22127"
"TRINITY_DN71752_c0_g2_i3.p1","K22128"
"TRINITY_DN35643_c0_g2_i2.p1","K22133"
"TRINITY_DN57866_c0_g2_i2.p1","K22139"
"TRINITY_DN12694_c1_g1_i1.p1","K22144"
"TRINITY_DN20883_c0_g1_i1.p1","K22145"
"TRINITY_DN143302_c0_g1_i1.p1","K22182"
"TRINITY_DN94098_c0_g1_i1.p1","K22200"
"TRINITY_DN205231_c0_g1_i1.p1","K22210"
"TRINITY_DN42659_c0_g1_i1.p1","K22218"
"TRINITY_DN11873_c1_g1_i2.p1","K22230"
"TRINITY_DN664_c0_g4_i1.p1","K22267"
"TRINITY_DN138984_c0_g1_i1.p1","K22276"
"TRINITY_DN413391_c0_g1_i1.p1","K22282"
"TRINITY_DN97167_c0_g1_i1.p1","K22306"
"TRINITY_DN19510_c0_g1_i4.p1","K22319"
"TRINITY_DN7167_c0_g1_i4.p2","K22369"
"TRINITY_DN20132_c0_g2_i3.p1","K22378"
"TRINITY_DN16921_c4_g3_i5.p1","K22381"
"TRINITY_DN23646_c0_g2_i1.p1","K22382"
"TRINITY_DN92012_c1_g1_i1.p1","K22390"
"TRINITY_DN352253_c0_g1_i1.p1","K22418"
"TRINITY_DN20524_c0_g1_i1.p1","K22503"
"TRINITY_DN91521_c0_g1_i6.p1","K22523"
"TRINITY_DN5402_c1_g1_i1.p1","K22530"
"TRINITY_DN457972_c0_g1_i1.p1","K22544"
"TRINITY_DN103086_c0_g1_i1.p1","K22551"
"TRINITY_DN428618_c0_g1_i1.p1","K22560"
"TRINITY_DN112113_c0_g1_i1.p1","K22614"
"TRINITY_DN153989_c0_g1_i1.p1","K22615"
"TRINITY_DN204697_c0_g1_i1.p1","K22616"
"TRINITY_DN43658_c0_g2_i2.p1","K22647"
"TRINITY_DN87026_c1_g4_i2.p1","K22684"
"TRINITY_DN140863_c0_g1_i1.p1","K22685"
"TRINITY_DN67926_c0_g1_i1.p1","K22686"
"TRINITY_DN31668_c0_g1_i2.p1","K22697"
"TRINITY_DN224006_c0_g1_i4.p2","K22698"
"TRINITY_DN29799_c0_g1_i11.p1","K22721"
"TRINITY_DN63811_c0_g1_i1.p1","K22733"
"TRINITY_DN3395_c0_g1_i6.p1","K22736"
"TRINITY_DN76708_c0_g1_i3.p1","K22745"
"TRINITY_DN451211_c0_g1_i1.p1","K22746"
"TRINITY_DN24309_c0_g2_i4.p1","K22754"
"TRINITY_DN292635_c0_g1_i1.p1","K22755"
"TRINITY_DN72604_c0_g1_i4.p1","K22757"
"TRINITY_DN98676_c0_g4_i1.p1","K22762"
"TRINITY_DN322178_c0_g1_i1.p1","K22763"
"TRINITY_DN119906_c0_g1_i1.p1","K22766"
"TRINITY_DN160802_c0_g1_i2.p1","K22767"
"TRINITY_DN145819_c0_g1_i1.p1","K22824"
"TRINITY_DN174437_c0_g1_i1.p1","K22855"
"TRINITY_DN382939_c0_g1_i2.p1","K22857"
"TRINITY_DN33450_c0_g1_i4.p1","K22858"
"TRINITY_DN265242_c0_g1_i1.p1","K22864"
"TRINITY_DN463228_c0_g1_i1.p1","K22866"
"TRINITY_DN392123_c0_g1_i1.p1","K22868"
"TRINITY_DN12141_c0_g1_i1.p1","K22900"
"TRINITY_DN203267_c0_g1_i1.p1","K22913"
"TRINITY_DN237716_c0_g1_i1.p1","K22939"
"TRINITY_DN211879_c0_g1_i1.p1","K22940"
"TRINITY_DN95244_c0_g1_i2.p1","K22943"
"TRINITY_DN340439_c0_g1_i1.p1","K22991"
"TRINITY_DN74803_c0_g7_i1.p1","K23002"
"TRINITY_DN102992_c0_g1_i1.p1","K23025"
"TRINITY_DN2581_c0_g1_i4.p1","K23029"
"TRINITY_DN11312_c0_g1_i1.p1","K23036"
"TRINITY_DN37014_c0_g1_i2.p1","K23048"
"TRINITY_DN398244_c0_g1_i1.p1","K23054"
"TRINITY_DN212042_c0_g1_i1.p1","K23095"
"TRINITY_DN389194_c0_g1_i1.p1","K23256"
"TRINITY_DN44427_c0_g1_i3.p1","K23257"
"TRINITY_DN23231_c0_g1_i2.p1","K23288"
"TRINITY_DN11149_c0_g2_i2.p1","K23289"
"TRINITY_DN98521_c0_g2_i1.p1","K23314"
"TRINITY_DN81532_c0_g1_i1.p1","K23330"
"TRINITY_DN112604_c0_g1_i1.p1","K23332"
"TRINITY_DN64505_c0_g1_i1.p1","K23334"
"TRINITY_DN51989_c0_g1_i1.p1","K23359"
"TRINITY_DN338224_c0_g1_i1.p1","K23387"
"TRINITY_DN25165_c0_g2_i1.p1","K23398"
"TRINITY_DN93379_c0_g1_i4.p1","K23424"
"TRINITY_DN385975_c0_g1_i1.p1","K23437"
"TRINITY_DN110557_c0_g2_i1.p1","K23438"
"TRINITY_DN62416_c0_g1_i2.p1","K23456"
"TRINITY_DN34819_c0_g1_i1.p1","K23485"
"TRINITY_DN30539_c0_g1_i1.p1","K23490"
"TRINITY_DN2042_c0_g1_i3.p1","K23500"
"TRINITY_DN128272_c1_g4_i1.p1","K23518"
"TRINITY_DN445694_c0_g1_i1.p1","K23531"
"TRINITY_DN74308_c0_g2_i2.p1","K23538"
"TRINITY_DN13008_c0_g1_i3.p1","K23539"
"TRINITY_DN95013_c0_g2_i1.p1","K23541"
"TRINITY_DN359513_c0_g1_i1.p1","K23544"
"TRINITY_DN103371_c0_g1_i2.p1","K23555"
"TRINITY_DN5948_c0_g1_i6.p1","K23562"
"TRINITY_DN388653_c0_g1_i1.p1","K23563"
"TRINITY_DN6763_c0_g4_i1.p1","K23564"
"TRINITY_DN25480_c0_g2_i2.p1","K23566"
"TRINITY_DN36348_c0_g1_i2.p1","K23567"
"TRINITY_DN460658_c0_g1_i1.p1","K23569"
"TRINITY_DN33131_c0_g3_i2.p1","K23612"
"TRINITY_DN38025_c0_g1_i1.p1","K23628"
"TRINITY_DN81213_c0_g1_i4.p1","K23643"
"TRINITY_DN13307_c0_g2_i2.p1","K23677"
"TRINITY_DN42902_c0_g2_i1.p1","K23727"
"TRINITY_DN2784_c0_g2_i1.p1","K23728"
"TRINITY_DN84187_c0_g1_i1.p1","K23732"
"TRINITY_DN30073_c0_g1_i1.p1","K23739"
"TRINITY_DN23397_c0_g1_i10.p1","K23740"
"TRINITY_DN467535_c0_g1_i3.p1","K23741"
"TRINITY_DN452620_c0_g1_i1.p1","K23788"
"TRINITY_DN58665_c0_g2_i1.p1","K23800"
"TRINITY_DN63323_c0_g1_i4.p1","K23845"
"TRINITY_DN49301_c1_g2_i1.p1","K23849"
"TRINITY_DN50699_c0_g1_i1.p1","K23853"
"TRINITY_DN332043_c0_g1_i1.p1","K23887"
"TRINITY_DN593_c0_g3_i1.p1","K23905"
"TRINITY_DN32270_c0_g2_i1.p1","K23909"
"TRINITY_DN358239_c0_g1_i1.p1","K23922"
"TRINITY_DN16496_c0_g1_i1.p1","K23929"
"TRINITY_DN396252_c0_g1_i1.p1","K23948"
"TRINITY_DN216659_c0_g1_i1.p1","K23960"
"TRINITY_DN201284_c0_g1_i1.p1","K23965"
"TRINITY_DN73301_c0_g2_i1.p1","K23978"
"TRINITY_DN112998_c0_g1_i1.p1","K23994"
"TRINITY_DN29998_c1_g1_i1.p1","K23998"
"TRINITY_DN7007_c0_g1_i5.p1","K23999"
"TRINITY_DN171395_c0_g1_i1.p1","K24083"
"TRINITY_DN325155_c0_g1_i1.p1","K24104"
"TRINITY_DN18039_c0_g1_i1.p1","K24134"
"TRINITY_DN291177_c0_g1_i4.p1","K24138"
"TRINITY_DN455386_c0_g1_i1.p1","K24139"
"TRINITY_DN470241_c0_g1_i1.p1","K24158"
"TRINITY_DN94117_c0_g1_i4.p1","K24174"
"TRINITY_DN262323_c0_g1_i1.p1","K24175"
"TRINITY_DN452586_c0_g1_i1.p1","K24182"
"TRINITY_DN390350_c0_g1_i1.p1","K24189"
"TRINITY_DN17805_c0_g2_i1.p1","K24194"
"TRINITY_DN104645_c0_g2_i1.p1","K24205"
"TRINITY_DN17808_c0_g1_i1.p1","K24228"
"TRINITY_DN3509_c0_g1_i1.p1","K24229"
"TRINITY_DN64365_c0_g1_i1.p1","K24242"
"TRINITY_DN83011_c0_g1_i1.p1","K24265"
"TRINITY_DN24667_c0_g1_i1.p1","K24272"
"TRINITY_DN52594_c0_g2_i1.p1","K24350"
"TRINITY_DN5415_c0_g1_i5.p1","K24413"
"TRINITY_DN54033_c0_g3_i4.p1","K24469"
"TRINITY_DN20860_c0_g2_i2.p1","K24475"
"TRINITY_DN103548_c0_g2_i2.p1","K24510"
"TRINITY_DN74428_c0_g2_i4.p1","K24512"
"TRINITY_DN31613_c1_g1_i1.p1","K24523"
"TRINITY_DN48583_c3_g1_i1.p1","K24543"
"TRINITY_DN124365_c0_g1_i4.p1","K24611"
"TRINITY_DN120364_c0_g1_i2.p1","K24680"
"TRINITY_DN23473_c0_g1_i4.p1","K24682"
"TRINITY_DN79530_c3_g1_i1.p1","K24722"
"TRINITY_DN1758_c0_g1_i14.p1","K24728"
"TRINITY_DN119714_c0_g2_i1.p1","K24729"
"TRINITY_DN98175_c1_g1_i1.p1","K24735"
"TRINITY_DN94942_c1_g1_i1.p1","K24736"
"TRINITY_DN209146_c0_g1_i1.p1","K24749"
"TRINITY_DN73125_c0_g1_i1.p1","K24750"
"TRINITY_DN29848_c0_g1_i2.p1","K24752"
"TRINITY_DN398484_c0_g1_i1.p1","K24761"
"TRINITY_DN223068_c0_g1_i3.p1","K24816"
"TRINITY_DN112864_c0_g3_i4.p1","K24822"
"TRINITY_DN20505_c0_g1_i3.p1","K24826"
"TRINITY_DN393662_c0_g1_i1.p1","K24835"
"TRINITY_DN53645_c0_g1_i1.p1","K24841"
"TRINITY_DN128735_c0_g2_i1.p1","K24887"
"TRINITY_DN397994_c0_g1_i1.p1","K24928"
"TRINITY_DN34526_c1_g1_i1.p1","K24937"
"TRINITY_DN112513_c0_g1_i6.p1","K24938"
"TRINITY_DN450740_c0_g1_i1.p1","K24939"
"TRINITY_DN42289_c0_g1_i1.p1","K24940"
"TRINITY_DN72703_c0_g1_i1.p1","K24970"
"TRINITY_DN24565_c0_g1_i2.p1","K24971"
"TRINITY_DN99036_c0_g1_i1.p1","K24976"
"TRINITY_DN22238_c0_g1_i18.p1","K24997"
"TRINITY_DN87890_c0_g1_i3.p1","K25034"
"TRINITY_DN270408_c0_g1_i1.p1","K25079"
"TRINITY_DN444521_c0_g1_i1.p1","K25162"
"TRINITY_DN27272_c0_g1_i2.p1","K25166"
"TRINITY_DN95165_c0_g2_i1.p1","K25186"
"TRINITY_DN67792_c0_g1_i2.p1","K25192"
